audio,text,speaker_id,gender_name,duration_seconds,rms,peak
/kaggle/working/hindi-csm-tts/female_specialization/audio_24khz/female_00401.wav,"वो बरसों बीत जाने के बाद भी, आज उतनी ही नज़ाकत, और बेचैनी के साथ, उनकी रचनात्मक यात्रा में मौजूद है",0,female,7.7363,0.124454,0.797913
/kaggle/working/hindi-csm-tts/female_specialization/audio_24khz/female_00402.wav,"एक दो गीतों के उदाहरण से यह मार्मिकता, समझी जा सकती है",0,female,4.5179,0.170894,0.801849
/kaggle/working/hindi-csm-tts/female_specialization/audio_24khz/female_00403.wav,"एक समय की बात है, राजा रणतूर्य, कीर्ति नगर के राजा थे",0,female,5.3601,0.144217,0.794373
/kaggle/working/hindi-csm-tts/female_specialization/audio_24khz/female_00404.wav,"लेकिन, ऐसे इलाकों की संख्या, बढ़ रही है, मानो आशंकाएँ, पाल पोस रही हों",0,female,7.579,0.142425,0.796539
/kaggle/working/hindi-csm-tts/female_specialization/audio_24khz/female_00405.wav,"मेरा जन्म मध्य प्रदेश के एक बहुत छोटे से गांव सीतापुर में, सन्, में हुआ था",0,female,6.4765,0.11295,0.796295
/kaggle/working/hindi-csm-tts/female_specialization/audio_24khz/female_00406.wav,"रावण ने यहीं, शिव आराधना की थी",0,female,3.0186,0.126965,0.795593
/kaggle/working/hindi-csm-tts/female_specialization/audio_24khz/female_00407.wav,"इंद्र ने अपने वज्रायुध को, झाग से ढक दिया, और वृत पर ज़ोर से फेंका",0,female,5.4798,0.139318,0.795807
/kaggle/working/hindi-csm-tts/female_specialization/audio_24khz/female_00408.wav,"ब्रेकफ़ास्ट बाहर लॉन में लग गया, और परिवार के बचे हुए सदस्य, वहीं आ गये",0,female,6.4699,0.141769,0.797241
/kaggle/working/hindi-csm-tts/female_specialization/audio_24khz/female_00409.wav,"मैं, अपने भीतर, आक्रोश की इस बीज को, और सींचना नहीं चाहती",0,female,5.9858,0.147982,0.798096
/kaggle/working/hindi-csm-tts/female_specialization/audio_24khz/female_00410.wav,"यार इतने सारे यात्रियों में, एक फ़ौजी अफ़सर को पहचानना, क्या मुश्किल है",0,female,4.6854,0.137666,0.799377
/kaggle/working/hindi-csm-tts/female_specialization/audio_24khz/female_00411.wav,"नहीं मेमसाब, पास में ही, क्वाटर है, वहीं मां के साथ रहता हूं",0,female,4.6995,0.141723,0.788971
/kaggle/working/hindi-csm-tts/female_specialization/audio_24khz/female_00412.wav,"पता है, आपने जो फ़िरोज़ा का पेन्डेन्ट डिज़ाइन कर के बनवाया था, वो, फ़ॉरिनर्स में बहुत पॉपुलर हुआ",0,female,6.8563,0.134107,0.796265
/kaggle/working/hindi-csm-tts/female_specialization/audio_24khz/female_00413.wav,"अपने व्यक्तित्व और वाद, दोनों से, वे शास्त्रीय संगीत में एक नए टाईप थे",0,female,6.0281,0.171959,0.791992
/kaggle/working/hindi-csm-tts/female_specialization/audio_24khz/female_00414.wav,इसे कई बार मंचित भी किया गया है,0,female,3.0303,0.174077,0.792328
/kaggle/working/hindi-csm-tts/female_specialization/audio_24khz/female_00415.wav,"तब फ़ुन्नन मियाँ, शांति से कहते हैं, वो गालिब की गज़ल गा रही थी",0,female,5.025,0.136619,0.795166
/kaggle/working/hindi-csm-tts/female_specialization/audio_24khz/female_00416.wav,"ग़ज़ल, एक ही बहर और वज़न के अनुसार, लिखे गए शेरों का, समूह है",0,female,6.3837,0.140534,0.797363
/kaggle/working/hindi-csm-tts/female_specialization/audio_24khz/female_00417.wav,"कविता, अपनी फ़िल्म, टेल्स फ़्रॉम मार्जिन्स में, उस ख़बर के आर पार जाती हैं",0,female,5.5727,0.137856,0.797791
/kaggle/working/hindi-csm-tts/female_specialization/audio_24khz/female_00418.wav,"सिधिया के पति सिवदीन मास्टर, वहाँ सन्त रैदास विद्यामन्दिर में, प्रिंसिपल थे",0,female,5.571,0.110572,0.794891
/kaggle/working/hindi-csm-tts/female_specialization/audio_24khz/female_00419.wav,पर उसे ऐसे ही अच्छा लगता था,0,female,2.4116,0.144401,0.791718
/kaggle/working/hindi-csm-tts/female_specialization/audio_24khz/female_00420.wav,"शायद एक ही वार में, खूँ अंधा हो गया",0,female,3.5461,0.171457,0.792572
/kaggle/working/hindi-csm-tts/female_specialization/audio_24khz/female_00421.wav,"मन हल्का हो गया है, वैसे आज़ादी में, कितना सुकून है",0,female,5.2079,0.14258,0.794403
/kaggle/working/hindi-csm-tts/female_specialization/audio_24khz/female_00422.wav,"उन्होंने, मंत्री को बुलवाकर एक चंदन का महल तैयार करवाने का हुक्म दिया",0,female,6.1653,0.132647,0.795715
/kaggle/working/hindi-csm-tts/female_specialization/audio_24khz/female_00423.wav,"अब वो कच्ची मछली, और फलों पर ही ज़िंदा रहता",0,female,3.5438,0.147876,0.795044
/kaggle/working/hindi-csm-tts/female_specialization/audio_24khz/female_00424.wav,"ओ के बाबा, ऑय एम सॉरी, सामान घर ले चलो भैया",0,female,4.4225,0.15876,0.793762
/kaggle/working/hindi-csm-tts/female_specialization/audio_24khz/female_00425.wav,"इस किताब की समीक्षा, एक रेडियो पत्रिका में हुई",0,female,3.4955,0.123729,0.795197
/kaggle/working/hindi-csm-tts/female_specialization/audio_24khz/female_00426.wav,"अगले रोज़ खाना खाती हुई, वह बोली, एक बात कहूं जी, क्या, रोटी का कोर मुंह में डालते हुए, मैं रूक गया था",0,female,7.7857,0.13742,0.799469
/kaggle/working/hindi-csm-tts/female_specialization/audio_24khz/female_00427.wav,"उसकी बातें, राजा कृष्णभूपति, तल्लीन होकर सुन रहे थे",0,female,5.2328,0.137488,0.79538
/kaggle/working/hindi-csm-tts/female_specialization/audio_24khz/female_00428.wav,"बड़ बड़ बड़, और ख़ड ख़ड ख़ड करके, ताला खोल कर, चली गई",0,female,6.2172,0.140111,0.796295
/kaggle/working/hindi-csm-tts/female_specialization/audio_24khz/female_00429.wav,"पर कुछ भी हो, हम वक्ता के विचार को नहीं ठुकरा सकते",0,female,3.8682,0.145409,0.792847
/kaggle/working/hindi-csm-tts/female_specialization/audio_24khz/female_00430.wav,"अब और साहस नहीं है कि, बेटी ब्याहने के नाम पर, कोई दोबारा मेरी खाल उतार ले",0,female,6.7087,0.135041,0.798401
/kaggle/working/hindi-csm-tts/female_specialization/audio_24khz/female_00431.wav,"हसी के चेहरे पर से, गंभीरता के मुखौटे को, खिसका जाती है",0,female,5.2853,0.149516,0.797943
/kaggle/working/hindi-csm-tts/female_specialization/audio_24khz/female_00432.wav,"अखबारों और पत्रिकाओं के साथ, इस तरह का लंबा खेल, आपातकाल के दौरान चलता रहा",0,female,6.0064,0.149494,0.780914
/kaggle/working/hindi-csm-tts/female_specialization/audio_24khz/female_00433.wav,"मुज़फ़्फ़रपुर के, एस आर ओरिएंटल स्कूल से, हमने मैट्रिक की परीक्षा, साथ ही पास की थी",0,female,6.3727,0.10541,0.79718
/kaggle/working/hindi-csm-tts/female_specialization/audio_24khz/female_00434.wav,"फ़िलिस्तीन में हिंसा, फिर से फूट पड़ी है",0,female,2.8501,0.155666,0.791168
/kaggle/working/hindi-csm-tts/female_specialization/audio_24khz/female_00435.wav,"तुम्हें क्या मालूम, ज़िन्दगी कितनी बडी ग्रिम रियेलिटी है, जिसे तुम्हें बता कर, डराना नहीं चाहता",0,female,7.6267,0.160639,0.798584
/kaggle/working/hindi-csm-tts/female_specialization/audio_24khz/female_00436.wav,"यह अनुभव भी हो जाता, कि आदमी की कल्पना शक्ति, कितनी तेज़ होती है",0,female,5.3897,0.144028,0.794342
/kaggle/working/hindi-csm-tts/female_specialization/audio_24khz/female_00437.wav,"बाय द वे अविनाश जी, मैं बच्ची नहीं हूँ, एक बार अंकल क्या कह दिया, आपने बच्चों में, शुमार कर लिया",0,female,6.8684,0.144261,0.797821
/kaggle/working/hindi-csm-tts/female_specialization/audio_24khz/female_00438.wav,"तुम्हारी तो, एक ही बहन थी, मेरे पिता ने तो, चार बेटियों को, ब्याया है",0,female,5.7695,0.136776,0.799011
/kaggle/working/hindi-csm-tts/female_specialization/audio_24khz/female_00439.wav,"मैं आगे कुछ कह पाती, कि तुम सब में, खुशी की लहर, दौड़ गई थी",0,female,5.5399,0.124628,0.796112
/kaggle/working/hindi-csm-tts/female_specialization/audio_24khz/female_00440.wav,"इनमें, एक पेज पर यह बताया गया था, कि घुंघराले बाल, अब फिर फ़ैशन में हैं",0,female,6.8332,0.153044,0.788605
/kaggle/working/hindi-csm-tts/female_specialization/audio_24khz/female_00441.wav,"इस पूरे इलाके में अब भी बुद्ध की बहुत सी खंडित, टूटी फूटी प्रतिमाएं, यहां वहां मिलती हैं",0,female,6.3768,0.16114,0.796997
/kaggle/working/hindi-csm-tts/female_specialization/audio_24khz/female_00442.wav,"शनिवार को, काम निपटाने में देरी हो जाने के कारण, मनीषा, कार्यालय में अकेली रह गई थी",0,female,7.7349,0.145685,0.798279
/kaggle/working/hindi-csm-tts/female_specialization/audio_24khz/female_00443.wav,"क़त्ल के वक़्त, वो मक़तूल के हाथ में थी, बल्कि मक़तूल के ख़ून के छीँटे भी उस किताब पर पड़े हुए थे",0,female,6.5814,0.126967,0.796417
/kaggle/working/hindi-csm-tts/female_specialization/audio_24khz/female_00444.wav,"एक दहाके से, कुछ ही अधिक समय में, स्वीडी कविता का भूदृश्य एकदम बदल चुका था",0,female,7.0717,0.122484,0.797882
/kaggle/working/hindi-csm-tts/female_specialization/audio_24khz/female_00445.wav,"भारत छोडो आन्दोलन के आसपास, भीड़, थाने को घेर लेती है",0,female,4.6742,0.162814,0.799377
/kaggle/working/hindi-csm-tts/female_specialization/audio_24khz/female_00446.wav,"वह एक अच्छे घर में जाकर, सुख से रहे, यह उसकी दिली ख्वाहिश थी",0,female,5.8585,0.143526,0.794922
/kaggle/working/hindi-csm-tts/female_specialization/audio_24khz/female_00447.wav,"किसी पर बोझ नहीं बनना चाहती थी, मिसेस शर्मा ने सुझाव दिया, तन्दूर लगा लिया",0,female,6.4613,0.159472,0.792938
/kaggle/working/hindi-csm-tts/female_specialization/audio_24khz/female_00448.wav,"उनका वह कुछ पलों के कौतुक और उल्लास से भरा जीवन, सुबह तक कचड़े के ढेर में, तब्दील हो चुका होता है",0,female,7.3117,0.12851,0.795349
/kaggle/working/hindi-csm-tts/female_specialization/audio_24khz/female_00449.wav,"उनकी सभ्यता के इतिहास में, किसी यूटोपिया के बनने, और फिर, उसके टूटने का मार्मिक अध्याय होता है",0,female,7.5245,0.134681,0.79715
/kaggle/working/hindi-csm-tts/female_specialization/audio_24khz/female_00450.wav,"उसमें वर्णित, उनकी कथा, इस प्रकार है",0,female,3.6198,0.151045,0.794312
/kaggle/working/hindi-csm-tts/female_specialization/audio_24khz/female_00451.wav,"अन्तिम तीन बहु अनूदित कवि हैं, और नागार्जुन, बहुत कम अनूदित",0,female,6.4337,0.148694,0.796783
/kaggle/working/hindi-csm-tts/female_specialization/audio_24khz/female_00452.wav,"हम लोग काम करते थे तो, युनिक्स पर, हाथ साफ़ था",0,female,3.9503,0.119943,0.792175
/kaggle/working/hindi-csm-tts/female_specialization/audio_24khz/female_00453.wav,"स्टूल पर रखे उसके पैर, बुरी तरह लडख़डाने लगे",0,female,4.9204,0.151297,0.794067
/kaggle/working/hindi-csm-tts/female_specialization/audio_24khz/female_00454.wav,"आप, इस विषय में कुछ जानते हों, तो हमें बतलाएं, इससे हमें काफ़ी मदद मिल सकती है",0,female,5.9697,0.134373,0.784485
/kaggle/working/hindi-csm-tts/female_specialization/audio_24khz/female_00455.wav,"फ़िल्म के स्क्रीनिंग इतिहास पर बात करते हुए, वे एक ऐसे बिन्दु पर पहुँचते है, जहाँ अब नहीं रुका जा सकता",0,female,6.8948,0.129418,0.796295
/kaggle/working/hindi-csm-tts/female_specialization/audio_24khz/female_00456.wav,"मार धाड़ की किताबें, उसे बहुत पसन्द थीं, और नई जेम्स बाण्ड तो, छोड़ा ही नहीं जाता",0,female,6.4888,0.143374,0.800629
/kaggle/working/hindi-csm-tts/female_specialization/audio_24khz/female_00457.wav,"ये सैट, आधे अधूरे रूप में, आज भी मौजूद है",0,female,3.6723,0.127744,0.792603
/kaggle/working/hindi-csm-tts/female_specialization/audio_24khz/female_00458.wav,"मुझे छूना मत, यह शादी नहीं है, अविनाश समझौता है",0,female,3.8112,0.127756,0.794189
/kaggle/working/hindi-csm-tts/female_specialization/audio_24khz/female_00459.wav,"इस बात से गुलज़ार का कहानीकार भी, गहराई से भीगा हुआ है",0,female,5.366,0.159633,0.796814
/kaggle/working/hindi-csm-tts/female_specialization/audio_24khz/female_00460.wav,"यात्रा पेंगुइन की मुख्य उपलब्धियां, क्या हैं आपकी नज़र में",0,female,5.1704,0.137118,0.79129
/kaggle/working/hindi-csm-tts/female_specialization/audio_24khz/female_00461.wav,"माइकल वॉन ने, क्रिकेट को अलविदा कहा",0,female,2.9399,0.132349,0.796173
/kaggle/working/hindi-csm-tts/female_specialization/audio_24khz/female_00462.wav,"इंतज़ार की बहुप्रतीक्षित घडी ख़त्म हुई, और शाखा का प्रसव, सम्पन्न हो गया",0,female,5.6733,0.135275,0.798157
/kaggle/working/hindi-csm-tts/female_specialization/audio_24khz/female_00463.wav,"उनमें ऐसे लोग भी नहीं थे, जिन्हें आज़ादी का महफ़ूम पता हो",0,female,4.5177,0.166061,0.794922
/kaggle/working/hindi-csm-tts/female_specialization/audio_24khz/female_00464.wav,"मेरे भाई बाबूभाई और भाभी तरला ने, अपने जीवन का ज़्यादातर समय, जनजातीय समुदाय में पढ़ाते हुए ही बिताया है",0,female,7.7171,0.136798,0.794952
/kaggle/working/hindi-csm-tts/female_specialization/audio_24khz/female_00465.wav,"अविनाश पहुँचते ही फ़ोन कर देना, वरना तुम्हारी माँ को चिन्ता हो जाएगी",0,female,5.6966,0.147802,0.79715
/kaggle/working/hindi-csm-tts/female_specialization/audio_24khz/female_00466.wav,"वे बस, फ़ौरन मर गए, एक भी नहीं बचा, लेकिन मैं ज़िन्दा रही",0,female,4.9455,0.145933,0.796844
/kaggle/working/hindi-csm-tts/female_specialization/audio_24khz/female_00467.wav,"इस मजमे में, ऐसे लोग कम थे, जिन्हें हिन्दुस्तान छोड़ दो के नारे की खबर रही हो",0,female,5.5981,0.152061,0.796051
/kaggle/working/hindi-csm-tts/female_specialization/audio_24khz/female_00468.wav,"मेरी शादी न हुई होती, तो तुम केहती भी, पत्नी, मेरे मज़ाक से वाकिफ़ थी",0,female,5.3563,0.131531,0.796844
/kaggle/working/hindi-csm-tts/female_specialization/audio_24khz/female_00469.wav,"तब लामा, हमारी नदी के किनारे की रेत पर, आ जाते, वहीं खाते नहाते",0,female,6.9168,0.14565,0.795837
/kaggle/working/hindi-csm-tts/female_specialization/audio_24khz/female_00470.wav,"नीला ने आकर हाथ पकड लिया, एक उष्ण और उत्साह से भरा स्पर्श",0,female,4.8235,0.125967,0.7966
/kaggle/working/hindi-csm-tts/female_specialization/audio_24khz/female_00471.wav,"जो राज कमल प्रकाशन, दिल्ली से शीघ्र प्रकाश्य पुस्तक का, एक सम्पादित हिस्सा है",0,female,5.621,0.125629,0.791962
/kaggle/working/hindi-csm-tts/female_specialization/audio_24khz/female_00472.wav,"इन दो बहनों को छोड़ दिया जाये, तो कोदई, इकलौती सन्तान थे",0,female,5.4524,0.149413,0.798523
/kaggle/working/hindi-csm-tts/female_specialization/audio_24khz/female_00473.wav,"जहाँ सिर्फ़ एहसास की रोशनी से, उजाला किया जाता है",0,female,3.9629,0.121352,0.797028
/kaggle/working/hindi-csm-tts/female_specialization/audio_24khz/female_00474.wav,जहाँ भाषा सत्ता का माध्यम बनने से साफ़ मुकर जाती है,0,female,4.1259,0.160958,0.795197
/kaggle/working/hindi-csm-tts/female_specialization/audio_24khz/female_00475.wav,"शिव गढ़ी गाँव, एक बड़ा गाँव था, और उसमेँ सबसे बड़ा मकान, पण्डित दुर्गाशङ्कर श्रीमुख का था",0,female,6.8129,0.119625,0.795074
/kaggle/working/hindi-csm-tts/female_specialization/audio_24khz/female_00476.wav,"बंदूक की तो छोड़ो, इंडिया तो प्लास्टिक का फूल भी नहीं बना सकता",0,female,4.5793,0.128887,0.796082
/kaggle/working/hindi-csm-tts/female_specialization/audio_24khz/female_00477.wav,"बिस्मिल्ला खान की मींड़, जो उनकी वादन कला का सबसे सशक्त पक्ष बन गयी है, देखने लायक है",0,female,6.7666,0.169567,0.799652
/kaggle/working/hindi-csm-tts/female_specialization/audio_24khz/female_00478.wav,"काफ़ी मनमोहक दृश्य है, दुनिया की भीड में, लोग कितने, बेमानी, नज़र आते हैं",0,female,6.1265,0.142515,0.796295
/kaggle/working/hindi-csm-tts/female_specialization/audio_24khz/female_00479.wav,"मानसी ने देखा, वो एक बीसेक साल का मासूम सा लडक़ा था, जवानी की दहलीज़ पर कदम रखता हुआ सा",0,female,6.8326,0.117004,0.796631
/kaggle/working/hindi-csm-tts/female_specialization/audio_24khz/female_00480.wav,"उसके बिल्कुल बगल में देवी देवताओं, और बॉलीवुड की अभिनेत्रियों के पोस्टर भी, दृश्य का हिस्सा बन जाते हैं",0,female,6.7669,0.145275,0.794434
/kaggle/working/hindi-csm-tts/female_specialization/audio_24khz/female_00481.wav,"प्रकृति में, हर चीज़ सुन्दर है, मुझे तो, हर चीज़ सुन्दर लगती है",0,female,4.6969,0.13292,0.796173
/kaggle/working/hindi-csm-tts/female_specialization/audio_24khz/female_00482.wav,"मुन्नी घर में पलने लगी, लाड प्यार के सहज और स्वाभाविक परिवेश में, पलने लगी",0,female,5.3772,0.134399,0.795258
/kaggle/working/hindi-csm-tts/female_specialization/audio_24khz/female_00483.wav,"प्यार के नाम पर भी, कभी कभी, कितना कुछ बर्दाश्त करना होता है",0,female,5.675,0.117579,0.79361
/kaggle/working/hindi-csm-tts/female_specialization/audio_24khz/female_00484.wav,"ये, विकास पथ के, अवरोधक हैं",0,female,2.8981,0.11162,0.798065
/kaggle/working/hindi-csm-tts/female_specialization/audio_24khz/female_00485.wav,"पूर्वांचल वाले, फिर इलाहाबाद को अपनी राजधानी बनाने को उद्यत हुए",0,female,4.6482,0.131088,0.796539
/kaggle/working/hindi-csm-tts/female_specialization/audio_24khz/female_00486.wav,"युवा शोधकर्ता, गिरिराज किराडू, और गगन गिल के कैलाश मान सरोवर यात्रा वृतांत, अवाक् पर लिखा गया है",0,female,7.8659,0.129142,0.795868
/kaggle/working/hindi-csm-tts/female_specialization/audio_24khz/female_00487.wav,"हर आदमी तो, ऐसी चीज़ें नहीं खरीद सकता न, उस वक्त पत्नी खामोश हो गयी थी",0,female,6.1689,0.138173,0.794983
/kaggle/working/hindi-csm-tts/female_specialization/audio_24khz/female_00488.wav,"थोडी बहुत बातें हुयीं, पर एक चुभन सी, दोनों को ही, टीस रही थी, जो, अव्यक्त होते हुए भी, स्पष्ट था",0,female,7.4789,0.145754,0.795776
/kaggle/working/hindi-csm-tts/female_specialization/audio_24khz/female_00489.wav,"महमूद फ़ारूकी, अपनी रोड्स स्कालरशिप ख़त्म करके, हिंदुस्तान लौटे",0,female,4.9394,0.168682,0.796448
/kaggle/working/hindi-csm-tts/female_specialization/audio_24khz/female_00490.wav,"उसके बालिग़ हो जाने पर, पद्मनाभ चाहता था, कि अपने बाल मित्र के बेटे के साथ, उसका विवाह किया जाये",0,female,7.3368,0.132365,0.796753
/kaggle/working/hindi-csm-tts/female_specialization/audio_24khz/female_00491.wav,"उनकी शक्ल वैसे ही, गिजगिजी लाल केंचुओं जैसी, झुर्रीदार थी",0,female,5.003,0.139737,0.794952
/kaggle/working/hindi-csm-tts/female_specialization/audio_24khz/female_00492.wav,कई मेल अलग अलग विदेश संस्थाओं के नाम से आए,0,female,3.5067,0.148656,0.798157
/kaggle/working/hindi-csm-tts/female_specialization/audio_24khz/female_00493.wav,"जो गणित विभाग में प्रोफ़ेसर थे, तथा उनके साथ, बाब किंग भी",0,female,4.6405,0.126133,0.797394
/kaggle/working/hindi-csm-tts/female_specialization/audio_24khz/female_00494.wav,"कुछ देर बाद, सेठ ने, चुप्पी तोडी, और कहा, हे राजगुरू, सारा कुसूर, मेरा है",0,female,6.6804,0.104632,0.797241
/kaggle/working/hindi-csm-tts/female_specialization/audio_24khz/female_00495.wav,"वे प्रेम को इतने नज़दीक से महसूस करते हैं, कि प्रेम का वितान रचने वाले रागों के पीछे पगलाये से घूमते हैं",0,female,7.6413,0.162487,0.794525
/kaggle/working/hindi-csm-tts/female_specialization/audio_24khz/female_00496.wav,"विश्वंभर, जिन्हें हिन्दी में शिक्षा की सबसे महत्त्वपूर्ण पत्रिकाओं में से, एक का यशस्वी संपादक होना था",0,female,7.0865,0.12991,0.795441
/kaggle/working/hindi-csm-tts/female_specialization/audio_24khz/female_00497.wav,"असल में एक रचनाकार कलाकार के लिए, इस बात से कोई फ़र्क नहीं पड़ता कि सत्ता में कौन बैठा है",0,female,6.2588,0.134639,0.800049
/kaggle/working/hindi-csm-tts/female_specialization/audio_24khz/female_00498.wav,"माँडणा कोरने वाली स्त्रियाँ, जो संसार बनाती है, वह लगभग, मनुष्येतर संसार है",0,female,6.0829,0.142634,0.796844
/kaggle/working/hindi-csm-tts/female_specialization/audio_24khz/female_00499.wav,"पूरा घूमघाम कर देख कर, उसे याद आया, दस बजे डिनर के लिये, नीचे उतरना है",0,female,7.036,0.150946,0.796173
/kaggle/working/hindi-csm-tts/female_specialization/audio_24khz/female_00500.wav,किस्सा एक नाकाम संपादकीय मंसूबे का,0,female,3.2779,0.156104,0.796173
/kaggle/working/hindi-csm-tts/female_specialization/audio_24khz/female_00501.wav,"उन्होंने इतने दशकों में फैले अपने समृद्ध रचनात्मक जीवन में, ढेरों ऐसे सृजन के क्षण जुटाये हैं",0,female,7.2115,0.148944,0.796326
/kaggle/working/hindi-csm-tts/female_specialization/audio_24khz/female_00502.wav,"अगले इशू से, उनकी प्राथमिकता बदल गई",0,female,2.844,0.151755,0.793243
/kaggle/working/hindi-csm-tts/female_specialization/audio_24khz/female_00503.wav,"हम जैसे भी हैं अच्छे हैं, मैने स्वयं को कठोर बनाते हुए कहा था, पत्नी मुंह बिचका कर रह गई थी",0,female,7.8175,0.140541,0.794983
/kaggle/working/hindi-csm-tts/female_specialization/audio_24khz/female_00504.wav,"उसके अंदर, कोई काली शक्ति आ गई, जो पूरे कबीले को खाने पे आमादा थी",0,female,5.9209,0.165705,0.795319
/kaggle/working/hindi-csm-tts/female_specialization/audio_24khz/female_00505.wav,"रोमेंटिक कॉमेडी से टूटेगा, प्यार का रिश्ता",0,female,3.5981,0.144769,0.794403
/kaggle/working/hindi-csm-tts/female_specialization/audio_24khz/female_00506.wav,उसे जंगली जान वरों से डर लगता था,0,female,2.7065,0.191433,0.798615
/kaggle/working/hindi-csm-tts/female_specialization/audio_24khz/female_00507.wav,"हालाकि दुनिया की नज़रों में, वे कोई बहुत व्यावहारिक व्यक्ति नहीं थे",0,female,4.4668,0.133058,0.79303
/kaggle/working/hindi-csm-tts/female_specialization/audio_24khz/female_00508.wav,"अब आप दोनों ही, अपने अपने मन में, अपने घुटन का कारण ढूंढो",0,female,4.4741,0.15271,0.798401
/kaggle/working/hindi-csm-tts/female_specialization/audio_24khz/female_00509.wav,"कोई खास खबर नहीं है क्या, मैंने पास पडी क़ुर्सी पर बैठते हुए पूछा, खास खबर तो मैं लाया हूं",0,female,7.7046,0.158116,0.798645
/kaggle/working/hindi-csm-tts/female_specialization/audio_24khz/female_00510.wav,टेक्नॉलॉजी के साथ हमेशा यही होता है,0,female,2.6689,0.122942,0.798645
/kaggle/working/hindi-csm-tts/female_specialization/audio_24khz/female_00511.wav,"उसके बाद, क्वैं ने नुकीले पत्थर उठा कर, खूँ की एक एक नस काट डाली",0,female,5.9084,0.160991,0.79538
/kaggle/working/hindi-csm-tts/female_specialization/audio_24khz/female_00512.wav,"वे, इधर उधर बिलबिलाते से, हमसे छिपते फिरते थे, और हम उन्हें, ढूंढ ढूंढ कर मारते थे",0,female,7.1678,0.130076,0.794312
/kaggle/working/hindi-csm-tts/female_specialization/audio_24khz/female_00513.wav,"भैंस को लाने का भाग्य, सब को थोड़े ही होता है, इंदिर ने, झट ताना दिया, इस पर दोनों फिर लड़ पड़ीं",0,female,6.9402,0.132018,0.795044
/kaggle/working/hindi-csm-tts/female_specialization/audio_24khz/female_00514.wav,"माँ तो बस घर बार और लडक़ी की सुन्दरता पर, और उनकी शानदार मेहमान नवाज़ी पर, रीझ गईं",0,female,7.3362,0.152662,0.796722
/kaggle/working/hindi-csm-tts/female_specialization/audio_24khz/female_00515.wav,"मान लिया गया, कि क्वैं सचमुच रात की ही आराधना करता हैं",0,female,4.45,0.14298,0.793152
/kaggle/working/hindi-csm-tts/female_specialization/audio_24khz/female_00516.wav,"तुम एक से, पिण्ड छुडुवाना चाहते हो, मैं दोनों से छुडुवा रहा हूं",0,female,5.5134,0.153055,0.797028
/kaggle/working/hindi-csm-tts/female_specialization/audio_24khz/female_00517.wav,"उन्होंने अपना फ़िल्मी कॅरियर, प्रेम गीत को लिखकर, शुरू किया था",0,female,4.4365,0.126644,0.795166
/kaggle/working/hindi-csm-tts/female_specialization/audio_24khz/female_00518.wav,पहले राजनीतिक कारणोँ की बात की जाये,0,female,2.6696,0.137058,0.8013
/kaggle/working/hindi-csm-tts/female_specialization/audio_24khz/female_00519.wav,"बर्ताव में ऐसी शालीनता, और सीमा, बस यहीं तक रही",0,female,4.8608,0.133013,0.796326
/kaggle/working/hindi-csm-tts/female_specialization/audio_24khz/female_00520.wav,गंगा के पानी के लिये उनकी श्रद्धा देखते बनती है,0,female,4.3222,0.143324,0.796844
/kaggle/working/hindi-csm-tts/female_specialization/audio_24khz/female_00521.wav,"पाकिस्तानी, विशेष तौर पर टेम्पल माउंट गये, और फ़िलिस्तीनियों से अपनी पाक सीमा के उल्लंघन का विरोध किया",0,female,7.2342,0.130169,0.795074
/kaggle/working/hindi-csm-tts/female_specialization/audio_24khz/female_00522.wav,"मॉर्टेन की निगाहें, इंडीज़ को फिर, जीतदिलाने पर",0,female,3.8923,0.150175,0.796356
/kaggle/working/hindi-csm-tts/female_specialization/audio_24khz/female_00523.wav,"पहाडों पेडों की सब्ज़ आकृतियां, धीरे धीरे स्याही में बदल रही थीं, उसके मन पर, अन्यमनस्कता के साये, फिर घिर आए",0,female,7.6172,0.129157,0.796753
/kaggle/working/hindi-csm-tts/female_specialization/audio_24khz/female_00524.wav,"शास्त्रोक्त रीति से, राम ने जटायु की, अन्त्येष्टि क्रिया की",0,female,4.5948,0.149989,0.79071
/kaggle/working/hindi-csm-tts/female_specialization/audio_24khz/female_00525.wav,"गर्मी के दिनों में, ज़रा ऊट पटांग खा लिया, तो पेट में दर्द, या फिर जी मिचलाना लगता है",0,female,6.5988,0.133089,0.794342
/kaggle/working/hindi-csm-tts/female_specialization/audio_24khz/female_00526.wav,"मानसी, मुझे इस बात का अफ़सोस है कि, मैने पिछले दिनों में, अपने अजीब व्यवहार से, तुम्हारा दिल दुखाया है",0,female,7.6415,0.12389,0.796143
/kaggle/working/hindi-csm-tts/female_specialization/audio_24khz/female_00527.wav,"कल मुझे भी ले गयी थी अपने घर, चाय वाय भी पिलाई",0,female,4.3572,0.150878,0.796814
/kaggle/working/hindi-csm-tts/female_specialization/audio_24khz/female_00528.wav,"उसके अंदर, जाने कहाँ से, एक अजीब सा गुस्सा पनपने लगा था",0,female,5.1753,0.154115,0.795197
/kaggle/working/hindi-csm-tts/female_specialization/audio_24khz/female_00529.wav,"महमूद ने अपने दम पर, इस दास्तानगोई को, पुनर्जीवित कर दिया",0,female,4.9393,0.150183,0.797363
